airbnb_listing_id,url,ad_name,ad_description,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude_details,longitude_details,check_in,check_out,number_of_guests,number_of_reviews,cleaning_fee,owner_id,aquisition_date_details,star_rating,picture_count,min_nights,guest_satisfaction_overall,listing_type,can_instant_book,is_professional,accuracy_rating,checkin_rating,cleanliness_rating,communication_rating,location_rating,value_rating,is_new_listing,is_guest_favorite,latitude,longitude,suburb,country,state,city,aquisition_date_mesh,qtd_registros,qtd_datas_distintas,price_min,price_max,price_medio,price_mediano,primeiro_preco,ultimo_preco,acima_p99
39789650,https://www.airbnb.com.br/rooms/39789650,Apto c/ vista do mar e nascer do sol em Meia Praia,"O apto fica situado em Itapema, Meia Praia. <br />Não só tem vista direta para o mar, como permite ver um nascer do sol com vista das montanhas sobre o mar.<br />Com 2 quartos disponíveis, sendo uma suíte com sacada, e ampla sacada com churrasqueira. <br />Diferente dos demais do litoral, é um apto muito grande.<br />Além das 2 camas, há 1 colchão de casal e 2 de solteiros.<br />Ideal p/ passar umas férias e tirar alguns dias para relaxar. Há 1 quadra do mar.<br /><br />Para hospedagem solicite o seu pedido p/ avaliação.<br /><br />","<br />O apto também possui Netflix para os dias chuvosos, e um ambiente todo aconchegante.<br />Ar condicionado em todos os quartos, e uma ótima localização geográfica, ficando bem no meio da Meia Praia, próxima dos shoppings, supermercados, farmácias e lojas de utensílios e roupas. Bem no coração da cidade.<br /><br /><b>Outras observações</b><br />**IMPORTANTE**<br /><br />Leia com atenção:<br /><br />-Não reservo para menos de 5 dias.<br />-Garagem rotativ","[""Máximo de 6 hóspedes"", ""Não são permitidas festas ou eventos"", ""Proibido fumar""]","[""Vista para as montanhas"", ""Vista para a praia"", ""Vista para o oceano"", ""Vista para o horizonte da cidade"", ""Vista para o mar"", ""Secador de cabelo"", ""Máquina de Lavar"", ""Cabides"", ""Roupa de cama"", ""Ferro de passar"", ""TV com TV a cabo"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Louças e talheres"", ""Acesso à praia (à beira-mar)"", ""Entrada privada"", ""Pátio ou varanda"", ""Elevador""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,2,2,0.0,0.0,Check-in: 14:00 - 16:00,Checkout antes das 12:00,6,4,300.0,126518059,2025-01-13 02:43:06.000,4.75,27,0,4,apartamento,False,False,5.0,5.0,4.5,5.0,5.0,4.75,False,False,-27.12264060974121,-48.60868835449219,Meia Praia,Brasil,Santa Catarina,Itapema,2023-02-09 15:17:56.000,,,,,,,,,
782494656199337158,https://www.airbnb.com.br/rooms/782494656199337158,Ap. Frente Mar - Itapema,"O apartamento está localizado na praia da Ilhota, em Itapema. É um paraíso, lindo demais, ideal para famílias! Pé na areia, ao lado de alguns dos mais famosos restaurantes da cidade. Próximo a supermercados, padarias, e comércio em geral. Além disso, também fica pertinho e com fácil acesso a  Balneário Camboriú.<br /><br />","<br />O apartamento fica localizado em frente ao mar e tem uma varanda com uma vista linda. Possui sala e cozinha integrados, dois quartos (quarto 1: dois beliches + quarto 2: uma cama de casal), um banheiro, uma área de serviço.<br /><br /><b>Outras observações</b><br />Não somos um hotel! É necessário trazer os itens de cama e banho que você desejar utilizar","[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação""]","[""Vista para a praia"", ""Cabides"", ""Local para guardar as roupas: guarda-roupa"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Fogão a gás"", ""Forno"", ""Assadeira"", ""Mesa de jantar"", ""Vista para as águas"", ""Acesso à praia (à beira-mar)"", ""Pátio ou varanda (Privativa)"", ""Quintal compartilhado — totalmente cercado"", ""Churrasqueira"", ""Estacionamento incluído""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,2,5,0.0,0.0,Check-in: 15:00 - 23:00,Checkout antes das 11:00,6,22,250.0,325527342,2025-01-13 02:43:06.000,4.679999828338623,23,0,4,apartamento,False,False,4.639999866485596,5.0,4.909999847412109,4.590000152587891,4.590000152587891,4.590000152587891,False,False,-27.0650005341,-48.5950012207,Ilhota,Brasil,Santa Catarina,Itapema,2023-01-19 12:18:27.000,,,,,,,,,
1312606525920978616,https://www.airbnb.com.br/rooms/1312606525920978616,Apartamento no Coração de  Meia Praia 80m da praia,"Abrace a simplicidade neste lugar tranquilo e bem-localizado.<br /><br />Apartamento 2 quartos na melhor localização de Meia Praia, muito próximo ao Russi Russi, mercados, padaria, restaurantes, farmácias, posto de combustível, McDonald's, Burger King, e a 100 metros da praia.<br /><br />o Apartamento conta com dois quartos com duas camas de casal, mais dois colchões de solteiro, garagem para um veículo, um banheiro, sacada, dois ar condicionados,  Wi-Fi, churrasqueira elétrica.<br /><br />Apto com ótimo custo benefício.<br /><br />","<br />Apartamento 2 quartos de ótima localização<br />Otimo custo benefício para quem quer ficar próximo a tudo.<br /><br /><b>Outras observações</b><br />Na sua estadia estará disponível travesseiros, não possuímos toalhas para banhos e rosto, não possuímos materiais de higiene pessoal e limpeza","[""Máximo de 6 hóspedes"", ""Permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Chuveiro externo"", ""Máquina de Lavar"", ""TV"", ""Ar-condicionado"", ""Câmeras de segurança na parte externa da propriedade"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Churrasqueira"", ""Estacionamento incluído"", ""Permitido animais"", ""O anfitrião recebe você""]","[""Câmeras de segurança na parte externa da propriedade"", ""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,2,2,0.0,0.0,Check-in: 12:00 - 22:00,Checkout antes das 09:00,6,3,250.0,281127168,2025-01-13 02:43:06.000,5.0,0,0,5,apartamento,False,False,4.670000076293945,4.670000076293945,4.670000076293945,5.0,5.0,5.0,False,False,-27.13030667492862,-48.60044348984957,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:16:58.934,,,,,,,,,
1187061700423806804,https://www.airbnb.com.br/rooms/1187061700423806804,Apto aconchegante vista mar em Itapema - MHF0607,"Conheça este maravilhoso apartamento no Edifício Manhattan Flats, no centro de Itapema! Este refúgio oferece todo o conforto: sala com TV, cozinha completa, ar-condicionado, Wi-Fi e academia no prédio. Relaxe na piscina do terraço com vista para o mar, e aproveite a sala de jogos, sauna e lavanderia. Reserve o boliche e as churrasqueiras, ambos com taxa de uso. Próximo a ótimos restaurantes e a apenas 280 metros da praia. Reserve já e viva momentos inesquecíveis!<br /><br />","<br />Para o conforto de nossos hóspedes, o imóvel possui:<br />- 1 Quarto com cama de casal queen size, cortinas blackout, guarda-roupa, cômoda, Smart TV de tela plana e ar-condicionado;<br />- Sala de estar com sofá-cama de casal, cortinas blackout, Smart TV de tela plana e ar-condicionado;<br />- Cozinha completa com geladeira, cooktop de indução, forno elétrico, micro-ondas, sanduicheira, cafeteira elétrica, chaleira elétrica, taças de vinho, panelas, louças e utensílios;<br />- Espaço para jantar com mesa e 4 cadeiras;<br />- Roupas de cama e banho de qualidade hoteleira (roupas de cama e toalhas extras são cobrados pela Seazone);<br />- Wi-fi disponível;<br />- Boliche: reserva via app com taxa de uso R$254,16/hora;<br />- Churrasqueiras (1 da piscina e 2 do 5º andar): reserva via app com taxa de uso R$197,68/turno;<br />- Lavanderia: sem reserva, com taxa de uso da OMO;<br />- Piscina, Academia, Sala de jogos, Sauna: sem reserva e sem taxa de uso;<br />- OBS: Há obras no entorno e pode haver barulho durante horário comercial;<br />- Vista mar.<br />* A limpeza inclusa no valor é realizada somente no check-out. Se o hóspede desejar uma limpeza extra durante a estadia, será cobrada uma nova taxa de limpeza.<br />* São disponibilizadas uma toalha de banho por hóspede e uma toalha de rosto por banheiro, além de lençóis para a quantidade de hóspedes indicada. Trocas de enxoval podem ser solicitadas pelo valor de meia taxa de limpeza.<br />Venha, relaxe, divirta-se e não se preocupe com mais nada.<br /><br />","[""Máximo de 4 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Vista para o mar"", ""Secador de cabelo"", ""Água quente"", ""Máquina de Lavar"", ""Secadora"", ""Básico"", ""Cabides"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Varal para secar roupas"", ""Local para guardar as roupas"", ""TV"", ""Mesa de bilhar"", ""Pista de boliche"", ""Jogos de tabuleiro"", ""Ar-condicionado"", ""Aquecimento"", ""Detector de fumaça"", ""Wi-Fi"", ""Espaço de trabalho exclusivo"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Freezer"", ""Fogão"", ""Forno"", ""Chaleira de água quente"", ""Cafeteira"", ""Taças de vinho"", ""Liquidificador"", ""Mesa de jantar"", ""Churrasqueira"", ""Estacionamento incluído"", ""Piscina"", ""Sauna"", ""Elevador"", ""Academia"", ""O anfitrião recebe você""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça instalado""]",1.0,1,2,0.0,0.0,Check-in: 15:00 - 20:00,Checkout antes das 11:00,4,3,190.0,227777128,2025-01-13 02:43:17.000,5.0,0,0,5,apartamento,True,True,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.093690872192383,-48.6131591796875,Centro,Brasil,Santa Catarina,Itapema,2024-07-01 19:00:38.657,196.0,75.0,418.0,902.0,608.5170071428572,608.0,641.0,660.0,False
967442825122503004,https://www.airbnb.com.br/rooms/967442825122503004,Apto no centro de meia praia - Edf. Maria Rosa,"O grupo terá fácil acesso a tudo o que precisar neste lugar com excelente localização. Próximo a shoppings, supermercados, farmácias, restaurantes e bares. <br />- 80 METROS DA PRAIA<br />- 3 Suítes Sendo 2 Demi<br />- 3-ar condicionado <br />- 2 Vagas De Garagem<br />- Elevador De Social<br />- Sacada C/ Churrasqueira<br />- Área De Serviço<br />- Living 3 Ambientes<br />- 3 camas box de casal, mais 3 colchões de solteiro",,"[""Máximo de 9 hóspedes"", ""Permitido animais de estimação"", ""Não são permitidas festas ou eventos""]","[""Vista para a praia"", ""Chuveiro externo"", ""Água quente"", ""Máquina de Lavar"", ""Cabides"", ""Blackout nas cortinas"", ""Varal para secar roupas"", ""Local para guardar as roupas: guarda-roupa"", ""Conexão à Ethernet"", ""TV"", ""Ar-condicionado"", ""Câmeras de segurança na parte externa da propriedade"", ""Detector de fumaça"", ""Alarme de monóxido de carbono"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Freezer"", ""Fogão"", ""Forno"", ""Taças de vinho"", ""Assadeira"", ""Liquidificador"", ""Utensílios para churrasco"", ""Mesa de jantar"", ""Vista para as águas"", ""Acesso à praia (à beira-mar)"", ""Entrada privada"", ""Churrasqueira"", ""Estacionamento incluído"", ""Elevador"", ""Permitido animais"", ""O anfitrião recebe você""]","[""Câmeras de segurança na parte externa da propriedade"", ""Detector de monóxido de carbono instalado"", ""Detector de fumaça instalado""]",3.0,3,3,0.0,0.0,Check-in após 15:00,Checkout antes das 10:00,9,2,300.0,528254274,2025-01-13 02:43:17.000,4.5,24,0,4,apartamento,False,False,5.0,5.0,3.5,5.0,5.0,5.0,False,False,-27.1266174316,-48.6041870117,Meia Praia,Brasil,Santa Catarina,Itapema,2023-09-18 19:06:08.000,,,,,,,,,
1208735754877396448,https://www.airbnb.com.br/rooms/1208735754877396448,"Belo studio 280m da praia, com vista mar MHFA0506","Desfrute de nosso moderno studio no centro de Itapema/SC! Totalmente climatizado e equipado com TV e Wi-Fi, o studio fica no edifício Manhattan Flats, que oferece piscina na cobertura, academia com vista, sala de jogos, sauna e lavanderia. Relaxe na piscina ou mantenha a forma na academia. Para mais lazer, reserve o boliche e as churrasqueiras, ambos com taxa. A apenas 280 metros da Praia Central e perto de excelentes restaurantes. Reserve agora e viva momentos inesquecíveis no litoral!<br /><br />","<br />Para o conforto de nossos hóspedes, o studio possui:<br /><br />- 1 Cama de casal queen size, cortinas blackout, smart TV e ar-condicionado;<br /><br />- Frigobar, micro-ondas, cafeteira, chaleira elétrica, taças de vinho, louças e utensílios;<br /><br />- 1 Banheiro social;<br /><br />- Roupas de cama e banho de qualidade hoteleira (roupas de cama e toalhas extras são cobrados pela Seazone);<br /><br />- Wi-fi disponível;<br /><br />- Lavanderia paga disponível no prédio;<br /><br />- 1 vaga de garagem coberta (cabe camionete)<br /><br />- OBS: Há obras no entorno e podem haver barulho durante horário comercial.<br /><br />* A limpeza inclusa no valor é realizada somente no check-out. Se o hóspede desejar uma limpeza extra durante a estadia, será cobrada uma nova taxa de limpeza.<br /><br />* São disponibilizadas uma toalha de banho por hóspede e uma toalha de rosto por banheiro, além de lençóis para a quantidade de hóspedes indicada. Trocas de enxoval podem ser solicitadas pelo valor de meia taxa de limpeza.<br /><br />Venha, relaxe, divirta-se e não se preocupe com mais nada :)<br /><br />","[""Máximo de 2 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Secador de cabelo"", ""Sabonete para o corpo"", ""Água quente"", ""Máquina de lavar no prédio por Pago"", ""Básico"", ""Cabides"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Local para guardar as roupas"", ""TV"", ""Mesa de bilhar"", ""Pista de boliche"", ""Jogos de tabuleiro"", ""Ar-condicionado"", ""Detector de fumaça"", ""Extintor de incêndio"", ""Wi-Fi"", ""Microondas"", ""Louças e talheres"", ""Frigobar"", ""Cafeteira"", ""Taças de vinho"", ""Vista para as águas"", ""Churrasqueira"", ""Estacionamento incluído"", ""Piscina"", ""Sauna"", ""Elevador"", ""Academia"", ""O anfitrião recebe você""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça instalado""]",1.0,1,1,0.0,0.0,Check-in: 15:00 - 20:00,Checkout antes das 11:00,2,2,150.0,227777128,2025-01-13 02:43:18.000,5.0,0,0,5,apartamento,True,True,5.0,5.0,5.0,5.0,4.5,5.0,False,False,-27.09306,-48.61326,Centro,Brasil,Santa Catarina,Itapema,2025-11-03 19:01:29.895,208.0,83.0,427.0,523.0,433.6634615384616,427.0,427.0,523.0,False
52437705,https://www.airbnb.com.br/rooms/52437705,Apto a 200 metros da praia,"Apartamento a 200 metros da praia, próximo ao calçadão de Meia Praia. Este é um anuncio para o apartamento inteiro! - Uma suíte com ar-condicionado e 1 quarto. <br /><br />O apartamento disponibiliza 1 colchão de casal a mais. <br />A varanda NAO CONTEM tela de proteção",,"[""Máximo de 8 hóspedes""]","[""Máquina de Lavar"", ""TV"", ""Ar-condicionado"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Churrasqueira"", ""Estacionamento incluído""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,2,0,0.0,0.0,Check-in após 15:00,,8,1,350.0,156165095,2025-01-13 02:43:19.000,5.0,0,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.12684171221543,-48.60332735726135,Meia Praia,Brasil,Santa Catarina,Itapema,2024-11-04 19:04:05.226,,,,,,,,,
45911990,https://www.airbnb.com.br/rooms/45911990,Apartamento de frente para o mar em Meia Praia,"Apartamento de frente para o mar com três quartos, sendo: Uma suíte frente mar com cama queen size, ar-condicionado e sacada; Um quarto frente mar com cama de  casal e ar-condicionado; Um quarto com cama de casal e ventilador. Banheiro social. Área de churrasqueira de frente para o mar. Sala climatizada com tv 4k smart 55"", cervejeira, sofá retrátil. Cozinha equipada e conjugada com a sala. Wi-fi. Uma vaga de estacionamento do tipo gaveta.<br /><br />",<br />O Condomínio Porto Seguro fica entre os bairros Meia Praia e Centro e apesar de ser de frente para o mar tem fácil acesso de chegada e saída para a BR 101 sendo uma excelente opção para quem quer conhecer as dezenas de praias da região.<br /><br />,"[""Máximo de 6 hóspedes"", ""Permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Fotografia comercial permitida"", ""Proibido fumar""]","[""Vista para a baía"", ""Vista para a praia"", ""Vista para o jardim"", ""Vista para o oceano"", ""Vista para o mar"", ""Secador de cabelo"", ""Água quente"", ""Máquina de lavar na acomodação por Gratuito"", ""Secadora"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Varal para secar roupas"", ""Local para guardar as roupas: guarda-roupa e cômoda"", ""Conexão à Ethernet"", ""TV de alta definição de 55 polegadas"", ""Ar-condicionado"", ""Ventiladores portáteis"", ""Wi-Fi"", ""Espaço de trabalho exclusivo"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Freezer"", ""Fogão"", ""Forno"", ""Chaleira de água quente"", ""Taças de vinho"", ""Assadeira"", ""Liquidificador"", ""Utensílios para churrasco"", ""Mesa de jantar"", ""Café"", ""Vista para as águas"", ""Acesso à praia (à beira-mar)"", ""Entrada privada"", ""Lavanderia nas proximidades"", ""Pátio ou varanda"", ""Quintal"", ""Área de jantar externa"", ""Churrasqueira compartilhada: a carvão"", ""Estacionamento gratuito em local coberto na propriedade:1 vaga"", ""Elevador"", ""Estacionamento pago na rua"", ""Permitido animais"", ""É permitido deixar as malas"", ""Estadias de longa duração são permitidas""]","[""Lago, rio, outro corpo d'água próximo""]",2.0,3,3,0.0,0.0,Check-in após 12:00,Checkout antes das 12:00,6,38,200.0,341718421,2025-01-13 02:43:20.000,4.949999809265137,8,0,4,apartamento,False,False,4.820000171661377,4.840000152587891,4.949999809265137,4.889999866485596,4.820000171661377,4.679999828338623,,True,-27.11645,-48.60857,Morretes,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,55.0,26.0,560.0,1073.6666,661.1181781818183,560.0,1073.6666,560.0,False
1203003652162530323,https://www.airbnb.com.br/rooms/1203003652162530323,Único: 1 ap/andar com Hall privativo. Luxo Total.,"2 suítes com lavabo bem espaçosa com 80 m2. Perto de tudo(supermercado, cafeteria e etc) se quiser, nem precisa usar carro. Privacidade total(1 AP por andar c/ elevador). No imóvel têm 2 camas de casal, uma mesa de refeições, 1 colchão e 1 sofá-cama. Talheres, panelas, copos, chaleira, 1 geladeira e 1 frigobar, máquina de lavar, micro-ondas, forno elétrico e 1 filtro com água gelada e alcalina. Gás encanado, Internet 300 mb, 2 tvs. Chuveiro aquecido a gás e 1 vaga estac.<br /><br />Comporta até 6 pessoas.<br /><br />","<br />Na tv da sala possui um aparelho BTV que têm diversas opções de canais abertos e fechados.<br /><br />OBSERVAÇÃO:<br /><br />NÃO FORNECEMOS TOALHAS DE BANHO E DE ROSTO.<br /><br /><b>Outras observações</b><br />OBSERVAÇÕES IMPORTANTES:<br /><br />#  Não fornecemos toalhas de banho<br /><br /># Favor não jogar pó de café ou resto de comida ou churrasco na pia da cozinha, jogar no lixo.<br /><br /># No filtro de água, não deixar o Ozonizador ligado. Se for usar, liga, deixa a água cair e logo em seguida, desliga, se não queima.<br /><br /># Quando sair, jogar o lixo fora. Fica do lado de fora do prédio, saindo da portaria a direita","[""Máximo de 6 hóspedes"", ""Permitido animais de estimação"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Água quente"", ""Máquina de Lavar"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Local para guardar as roupas: guarda-roupa"", ""TV"", ""Ar-condicionado"", ""Extintor de incêndio"", ""Wi-Fi"", ""Espaço de trabalho exclusivo"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Louças e talheres"", ""Frigobar"", ""Fogão"", ""Forno Normal"", ""Assadeira"", ""Liquidificador"", ""Mesa de jantar"", ""Entrada privada"", ""Lavanderia nas proximidades"", ""Churrasqueira"", ""Estacionamento incluído"", ""Elevador"", ""Permitido animais""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,2,3,0.0,0.0,Check-in: 14:00 - 00:00,Checkout antes das 11:00,6,18,100.0,79179066,2025-01-13 02:43:20.000,4.889999866485596,0,0,4,apartamento,True,False,4.940000057220459,4.940000057220459,4.329999923706055,5.0,4.940000057220459,4.889999866485596,False,False,-27.1365452,-48.6007224,Meia Praia,Brasil,Santa Catarina,Itapema,2024-08-19 19:11:27.851,,,,,,,,,
45768161,https://www.airbnb.com.br/rooms/45768161,Ap R.255 Quadra mar - Meia Praia - ITAPEMA/SC,"RÉVEILLON mínimo de 07 noites para reserva, CARNAVAL 04 noites.<br />Apartamento na quadra do mar 50 metros da areia. 01 suíte mais 02 dormitórios, climatizados. Prédio com elevador. Vaga para 01 veículo pequeno (não cabe sedan nem caminhonete), pertinho de tudo, bares, restaurantes, lanchonetes, supermercados a melhor localização da Meia Praia. NÃO ACEITA PET<br /><br />","<br />NÃO FORNECEMOS ROUPA DE CAMA E BANHO, NEM EQUIPAMENTOS DE PRAIA, VAGA DE GARAGEM PARA 01 CARRO PEQUENO<br />Pet's não são permitidos<br /><br />RÉVEILLON mínimo de 07 noites para reserva, CARNAVAL 04 noites.<br /><br />Para valores reduzidos de baixa temporada, os dormitórios serão disponibilizados de acordo com o número de hóspedes pagantes.<br />Crianças não pagantes (até 02 anos)ficarão no mesmo dormitório dos pais<br />Não nos responsabilizamos por, roupas e objetos deixados no imóvel após seu check-out<br /><br /><b>Outras observações</b><br />Com limitações para deficientes físicos.<br />Lances de escada para chegar ao elevador, não temos rampas de acesso para cadeirantes.<br /><br />RÉVEILLON mínimo de 07 noites para reserva, CARNAVAL 04 noites.<br /><br />Não nos responsabilizamos por, roupas e objetos deixados no imóvel após seu check-ou","[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação"", ""Não são permitidas festas ou eventos"", ""Proibido fumar""]","[""Máquina de Lavar"", ""Ferro de passar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Louças e talheres"", ""Pátio ou varanda"", ""Estacionamento incluído""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,3,3,0.0,0.0,Check-in após 15:00,Checkout antes das 10:00,6,22,300.0,116665407,2025-01-13 02:43:20.000,4.820000171661377,9,0,4,apartamento,False,False,4.909999847412109,4.949999809265137,4.769999980926514,4.949999809265137,5.0,4.860000133514404,False,False,-27.13302,-48.59938,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:10:35.220,210.0,83.0,450.0,1100.0,696.6404761904762,850.0,850.0,450.0,False
1318341646949848198,https://www.airbnb.com.br/rooms/1318341646949848198,Flat Meia Praia Novo,"Viva momentos inesquecíveis neste lugar único e ideal para famílias.<br /><br />✨ Infinity Tower Flat ✨<br /><br />📌 Rua 238, 315 ap 1608, Meia Praia<br /><br />🛏️ 1 quarto com cama de casal <br /><br />- 1 Sofá Cama <br /><br />🚖 1 vaga de garagem<br /><br />- Muito próximo ao mar 🌊 <br /><br />Capacidade para 4 pessoas (entre adultos e crianças)<br /><br />Taxa de Limpeza R$ 200,0",,"[""Máximo de 4 hóspedes""]","[""Chuveiro externo"", ""Máquina de Lavar"", ""TV"", ""Equipamento ginástica"", ""Mesa de bilhar"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Estacionamento incluído"", ""Piscina""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,1,1,0.0,0.0,Check-in após 14:00,Checkout antes das 09:00,4,1,200.0,272771814,2025-01-13 02:43:07.000,5.0,0,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,-27.127363948284952,-48.60500928014517,Meia Praia,Brasil,Santa Catarina,Itapema,2025-01-06 19:03:01.441,,,,,,,,,
1044724334704468537,https://www.airbnb.com.br/rooms/1044724334704468537,Apartamento itapema frente mar,"Apto no 12º andar, vista mar exuberante para toda praia de Itapema, ideal para 6 a 8 pessoas. <br /><br />Apto novo, cozinha equipada, sala Tv com sofá cama, 3 quartos sendo 1 suíte, todos climatizados e cama box, colchão extra infantil, 1 banheiro social, sala de jantar e sacada espaçosa com churrasqueira. <br />Wi-fi / tv smart / sound bar. <br /><br />1 Vaga de garagem coberta, estacionamento para visitantes, 2 elevadores com gerador.<br /><br />","<br />O espaço conta com 3 quartos com cama box e climatizados, sendo uma suíte + 1 colchão infantil extra, banheiro social, cozinha completa com cafeteira, chaleira elétrica, forno microondas, louças e talheres, cooktop e coifa depurador. Espetos e utensílios para churrasqueira, sacada com vista total para o mar para deslumbrar de uma vista panorâmica enquanto curte um momento com sua família.<br /><br />","[""Máximo de 8 hóspedes"", ""Permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Fotografia comercial permitida"", ""Proibido fumar""]","[""Vista para a praia"", ""Vista para o oceano"", ""Vista para o mar"", ""Vista para o parque"", ""Vista para as montanhas"", ""Vista para o canal"", ""Vista para a baía"", ""Produtos de limpeza"", ""Água quente"", ""Básico"", ""Cabides"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Local para guardar as roupas: guarda-roupa"", ""Conexão à Ethernet"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Geladeira Panasonic"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Fogão a gás Outro"", ""Chaleira de água quente"", ""Cafeteira: cafeteira elétrica"", ""Utensílios para churrasco"", ""Mesa de jantar"", ""Vista para as águas"", ""Acesso à praia (à beira-mar)"", ""Lavanderia nas proximidades"", ""Pátio ou varanda (Privativa)"", ""Área de jantar externa"", ""Churrasqueira"", ""Estacionamento incluído"", ""Estacionamento gratuito na rua"", ""Permitido animais"", ""Estadias de longa duração são permitidas"", ""Self check-in"", ""Fechadura inteligente""]","[""Não há alarme de monóxido de carbono"", ""Não há alarme de fumaça""]",2.0,3,4,0.0,0.0,Check-in após 13:00,Checkout antes das 12:00,8,1,150.0,213534263,2025-01-13 02:43:08.000,5.0,20,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.10768,-48.61379,Tabuleiro dos Oliveiras,Brasil,Santa Catarina,Itapema,2024-10-07 19:11:52.382,,,,,,,,,
