airbnb_listing_id,qtd_registros,qtd_datas_distintas,price_min,price_max,price_medio,price_mediano,primeiro_preco,ultimo_preco,acima_p99
52884842,89,89,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,False
52969803,174,70,330.0,475.0,357.8333333333333,350.0,350.0,350.0,False
53008127,136,56,220.0,564.0,329.79411764705884,300.0,450.0,220.0,False
53077335,11,11,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,False
53113087,126,57,250.0,727.0,553.0013241269843,650.0,727.0,400.0,False
53133732,209,82,673.0,1293.0,793.5741626794259,673.0,895.0,673.0,False
53143021,49,49,510.0,850.0,639.6530612244898,600.0,720.0,600.0,False
53154219,226,87,495.0,750.5,628.7448380530974,578.0,711.0,563.5,False
53175731,265,101,479.0,1299.0,1083.1635218867925,1199.0,1199.0,479.0,False
53190433,76,39,650.0,1000.0,794.7368421052631,800.0,1000.0,800.0,False
53195241,225,85,1600.0,2150.0,1851.8170368888889,1990.0,1990.0,1750.0,False
53240300,203,79,900.0,1190.0,1003.719212315271,990.0,900.0,990.0,False
53280496,61,35,330.0,420.0,383.65846983606554,380.0,380.0,380.0,False
53314692,146,60,520.0,1125.0,665.881851369863,520.0,780.0,950.0,False
53325047,133,50,300.0,718.0,478.9624060150376,450.0,700.0,450.0,False
53337464,165,89,550.0,875.0,656.4424242424243,550.0,850.0,550.0,False
53340772,170,69,380.0,980.0,519.0382352941176,425.0,600.0,600.0,False
53365226,54,54,250.0,450.0,347.8703703703704,405.0,450.0,250.0,False
53445765,141,58,281.33334,511.125,391.4663120567376,375.0,405.0,500.0,False
53448627,68,26,445.0,829.0,525.9509817647058,475.0,533.0,600.0,False
53458717,128,51,380.0,410.0,392.48177078125,380.0,410.0,380.0,False
53474066,89,39,720.0,1000.0,883.370786516854,850.0,720.0,850.0,False
53492577,28,28,270.0,300.0,292.5,300.0,300.0,270.0,False
53581602,183,70,500.0,800.0,528.1256830601093,500.0,500.0,500.0,False
53605382,39,39,500.0,1200.0,712.8205128205128,700.0,1200.0,500.0,False
53643568,61,25,507.0,849.0,711.2868852459017,769.0,849.0,769.0,False
53645678,109,61,610.0,890.0,734.4495412844037,770.0,770.0,890.0,False
53656846,43,43,100.0,400.0,302.5581395348837,400.0,400.0,100.0,False
53669499,177,59,543.0,810.0,721.0,810.0,810.0,543.0,False
53671997,23,23,300.0,750.0,451.6521739130435,300.0,750.0,300.0,False
53717416,178,76,471.0,1210.0,687.8403550561798,644.0,572.0,1122.0,False
53733977,98,38,330.0,966.0,419.6224489795918,350.0,590.0,800.0,False
53738511,192,64,466.0,466.0,466.0,466.0,466.0,466.0,False
53794321,173,67,549.0,899.0,739.304763583815,749.0,650.0,899.0,False
53796581,58,58,1000.0,1500.0,1116.551724137931,1000.0,1500.0,1000.0,False
53803935,47,26,546.0,890.0,642.549644680851,604.3333,659.0,546.0,False
53815397,72,72,170.0,350.0,246.11111111111111,180.0,170.0,180.0,False
53825192,103,50,533.0,1620.0,929.1208737864079,633.0,730.0,556.0,False
53893648,137,56,550.0,1100.0,632.4890510948906,550.0,700.0,700.0,False
53899162,72,72,252.0,395.0,298.2083333333333,290.0,350.0,290.0,False
53903158,177,72,1090.0,1400.0,1167.8983050847457,1090.0,1128.0,1090.0,False
53914255,114,47,390.0,1040.0,574.5467833333333,390.0,585.0,628.3333,False
53915734,173,64,350.0,800.0,503.88439306358384,450.0,385.0,350.0,False
53918137,62,62,350.0,708.0,434.1505387096774,415.5,402.0,350.0,False
53936201,102,43,643.5,1135.0,772.4493460784314,725.5,896.0,849.0,False
53972959,167,73,799.0,1399.0,931.029939520958,899.0,999.0,882.3333,False
53973724,159,69,459.0,817.0,596.0146748427672,589.0,689.0,479.0,False
53986731,45,15,272.0,386.0,318.87407288888886,300.5,354.0,300.0,False
54005716,43,43,800.0,800.0,800.0,800.0,800.0,800.0,False
54020562,29,29,350.0,400.0,365.51724137931035,350.0,400.0,400.0,False
54145466,90,90,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,False
54167570,197,81,1400.0,1460.0,1402.4365482233502,1400.0,1400.0,1400.0,False
54237040,66,66,650.0,766.5,696.0707075757576,700.0,700.0,700.0,False
54245203,69,23,530.0,700.0,591.5869565217391,578.0,530.0,700.0,False
54246694,234,89,400.0,800.0,752.5641025641025,800.0,800.0,400.0,False
54287612,136,63,318.0,790.0,426.37500044117644,399.0,790.0,399.0,False
543584528464360785,60,60,350.0,550.0,375.4916666666667,350.0,390.0,350.0,False
54365625,81,81,350.0,1000.0,670.8024691358024,700.0,350.0,600.0,False
5443557,82,82,671.0,1098.0,799.1158536585366,793.0,725.0,707.0,False
549056203343531816,86,48,300.0,800.0,554.4622093023256,650.0,750.0,650.0,False
552912581186899747,49,49,1000.0,1380.0,1260.0,1300.0,1300.0,1000.0,False
553578003486746447,15,15,650.0,900.0,750.0,650.0,650.0,900.0,False
557386903732882183,53,53,950.0,1500.0,1129.4528301886792,1000.0,950.0,1000.0,False
572368704250611987,36,36,400.0,550.0,506.6388888888889,550.0,477.0,400.0,False
573122310094338767,111,44,550.0,700.0,601.2988,550.0,617.0,700.0,False
577333685681759877,94,38,450.0,800.0,546.1010638297872,498.0,450.0,498.0,False
577547502503396579,153,58,450.0,1009.0,668.6699346405229,650.0,850.0,450.0,False
580407424598756855,59,23,270.0,765.0,471.82768305084744,365.0,735.0,270.0,False
580589381711973141,52,52,300.0,500.0,404.8076923076923,350.0,500.0,300.0,False
599368528094352718,49,24,299.0,599.0,416.6938775510204,305.0,399.0,310.0,False
604521043281534642,27,27,650.0,1100.0,927.4074074074074,1080.0,1100.0,650.0,False
605748852048435444,154,61,320.0,630.0,443.6163432467532,450.0,630.0,320.0,False
610155932497817911,195,65,518.0,518.0,518.0,518.0,518.0,518.0,False
612245203931813020,172,66,400.0,1500.0,824.3197674418604,900.0,1249.0,450.0,False
613221032690703355,106,48,450.0,1100.0,737.7751566037736,801.0,1091.0,450.0,False
618150693526656201,48,48,160.0,499.0,300.1666666666667,249.0,359.0,160.0,False
618943952389206201,204,80,300.0,872.0,525.4240196078431,400.0,800.0,400.0,False
621626596784793972,43,43,450.0,700.0,524.4186046511628,500.0,450.0,500.0,False
622878708674009200,74,74,650.0,840.0,666.7567567567568,650.0,700.0,650.0,False
627388721154300829,71,26,300.0,605.5,446.556338028169,550.0,550.0,300.0,False
628340205412932131,32,12,400.0,700.0,512.5,400.0,700.0,650.0,False
628897724940732017,25,25,950.0,975.0,969.0,975.0,975.0,950.0,False
629724091250673746,145,71,471.0,1403.0,640.2770110344827,588.0,660.0,1161.3334,False
630326155301078742,37,37,200.0,500.0,366.2162162162162,350.0,500.0,200.0,False
633809099013662442,105,42,400.0,600.0,466.16190476190474,450.0,600.0,400.0,False
639163267116212627,8,8,100.0,100.0,100.0,100.0,100.0,100.0,False
639216644351145145,16,16,900.0,1150.0,962.5,900.0,1150.0,900.0,False
645092818132652927,29,29,240.0,490.0,359.13793103448273,320.0,470.0,240.0,False
6569062,270,104,675.0,920.0,737.0856174074074,750.0,800.0,750.0,False
667324814851452653,170,67,600.0,1067.0,884.7117647058824,875.0,850.0,1000.0,False
668715506986619718,113,45,450.0,967.0,641.1356920353982,565.0,950.0,450.0,False
670778657683556451,101,41,736.0,1215.0,905.8444128712872,744.0,1215.0,736.0,False
673825002694927178,110,42,592.0,1080.0,796.0,784.0,960.0,592.0,False
673826204715344716,131,53,736.0,1217.5,947.6054717557251,1058.0,1215.0,736.0,False
673826267743797671,81,27,704.0,864.0,732.5972222222222,704.0,835.0,704.0,False
674566887638611404,103,42,300.0,650.0,533.495145631068,600.0,650.0,300.0,False
675242237586865339,197,77,360.0,780.0,482.55752964467,465.0,780.0,360.0,False
676838365540390245,20,20,250.0,250.0,250.0,250.0,250.0,250.0,False
678242953903453952,126,49,300.0,550.0,358.2261904761905,350.0,550.0,300.0,False
679166677359467385,210,79,937.0,1535.0,1144.2380947619047,937.0,1371.0,1209.0,False
681139047695558927,47,47,165.0,315.0,229.46808510638297,219.0,315.0,165.0,False
681894806923375678,107,39,592.0,1192.0,770.667446728972,648.0,880.0,592.0,False
684782448665574114,146,60,480.0,650.0,615.1027397260274,650.0,650.0,480.0,False
686743101124580615,27,27,648.0,1192.0,818.2037037037037,648.0,942.0,648.0,False
687757820659405525,239,90,550.0,750.0,574.4518828451883,557.5,615.0,557.5,False
693024169316156606,128,44,446.0,845.5,602.55468703125,562.0,801.0,562.0,False
694313018923554703,63,29,650.0,2600.0,1258.732803174603,1040.0,1040.0,650.0,True
694947516825280143,48,23,330.0,377.0,330.9791666666667,330.0,330.0,330.0,False
703527486074504582,173,74,290.0,480.0,344.85115606936415,300.0,300.0,300.0,False
703538637731385185,191,76,380.0,447.5,407.10558471204183,404.5,400.0,404.5,False
703678241822238330,60,60,300.0,398.0,321.23333333333335,300.0,398.0,300.0,False
705946468067026302,159,60,300.0,850.0,486.41509433962267,430.0,650.0,300.0,False
708045427082372124,252,94,1250.0,1494.0,1252.904761904762,1250.0,1250.0,1250.0,False
711032530664362412,35,35,149.0,230.0,171.9857142857143,149.0,199.0,149.0,False
716703779507124462,72,72,480.0,1100.0,766.8055555555555,790.0,990.0,480.0,False
718922870189236806,29,29,1600.0,2900.0,2182.7586206896553,2100.0,2100.0,1600.0,True
719355891470345652,207,78,400.0,750.0,555.7077304347825,500.0,750.0,413.5,False
721143022842232721,59,59,500.0,558.0,501.94350338983054,500.0,500.0,500.0,False
721635424816164605,143,59,740.0,906.0,751.664334965035,740.0,765.0,791.0,False
725205326528652381,5,5,600.0,600.0,600.0,600.0,600.0,600.0,False
725867973010290782,169,66,450.0,700.0,499.6360946745562,490.0,499.0,500.0,False
728531681504670920,37,37,63.0,300.0,151.8693691891892,133.5,181.0,173.33333,False
730437501239201082,225,84,500.0,1100.0,686.4514432,774.0,774.0,500.0,False
730503580289648392,10,10,750.0,850.0,787.5,775.0,850.0,750.0,False
730553947980169722,177,78,720.0,1100.0,850.2008620903954,900.0,720.0,1100.0,False
731853350375474350,34,34,600.0,900.0,705.5147058823529,700.0,600.0,700.0,False
732572931172602640,63,63,280.0,325.0,291.42857142857144,280.0,325.0,280.0,False
734707774394612996,53,53,980.0,1775.0,1417.877358490566,1400.0,1750.0,980.0,False
734774611454860165,153,64,415.0,865.5,615.9035947712418,625.0,738.0,539.5,False
734843676958831992,32,32,250.0,800.0,453.125,350.0,800.0,250.0,False
734991572208138176,83,83,130.0,430.0,277.9759036144578,280.0,430.0,130.0,False
735732850757918650,86,35,750.0,2430.0,1422.0852709302326,950.0,2038.0,750.0,True
739015384619300207,174,58,1604.0,1620.0,1605.9092505747126,1604.0,1611.0,1604.0,False
739663897909156017,72,72,600.0,800.0,720.8333333333334,800.0,700.0,800.0,False
742262889162653132,56,56,170.0,193.0,177.01785714285714,180.0,180.0,180.0,False
744210382596366805,127,55,400.0,625.0,508.3700803149606,500.0,613.0,500.0,False
745632820094188215,28,16,629.0,800.0,726.7142857142857,800.0,629.0,800.0,False
746451645715267085,244,91,900.0,1700.0,991.4077868852459,900.0,1100.0,900.0,False
748336742434217963,105,44,450.0,614.0,457.8095238095238,450.0,500.0,450.0,False
753461577197808016,205,73,650.0,1200.0,875.6317073170732,980.0,1000.0,650.0,False
753566944813003124,199,96,550.0,650.0,571.0572864321608,550.0,579.0,650.0,False
754141022905987471,213,80,500.0,1000.0,749.0305169014084,800.0,900.0,500.0,False
754375397775403281,248,96,757.0,890.0,838.5926076612902,890.0,820.0,890.0,False
754796838418506202,177,68,370.0,900.0,604.6638418079096,675.0,900.0,600.0,False
756997201912524343,248,97,700.0,1400.0,947.4778225806451,850.0,1025.0,1400.0,False
758758164947604865,82,82,100.0,214.0,153.90243902439025,170.0,200.0,100.0,False
760805979001764233,3,3,650.0,650.0,650.0,650.0,650.0,650.0,False
762112217871324562,136,61,399.0,719.6667,567.9632360294117,600.0,699.0,450.0,False
762192750283483456,67,67,260.0,550.0,395.56965164179104,440.0,550.0,260.0,False
762916089194134311,270,104,1000.0,1200.0,1008.1481481481482,1000.0,1200.0,1000.0,False
766052072199682693,144,57,375.0,783.25,626.6770840277778,550.0,475.0,750.0,False
766156195693050227,53,53,1530.0,2123.0,1837.1415094339623,1897.0,1973.0,1530.0,False
766788707373767791,88,40,355.0,750.0,490.71079545454546,520.0,750.0,355.0,False
767407262472265686,193,73,499.0,1000.0,788.1208984455959,800.0,1000.0,499.0,False
768032727158094436,18,18,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,False
769009482417170004,163,75,480.0,1100.0,590.4110429447853,480.0,800.0,480.0,False
769461318721075633,36,36,400.0,900.0,569.4444444444445,500.0,400.0,500.0,False
769616108652112172,33,33,350.0,400.0,363.3333333333333,350.0,380.0,400.0,False
770131545986036241,201,78,900.0,1387.5,971.5269487562189,900.0,900.0,900.0,False
771111761043546355,198,75,528.0,1150.0,598.4191919191919,557.0,557.0,557.0,False
771134836709283777,15,15,250.0,500.0,357.8,300.0,500.0,250.0,False
772261416620745030,211,82,825.0,885.0,835.3601895734597,825.0,885.0,825.0,False
772706520794806760,9,9,450.0,450.0,450.0,450.0,450.0,450.0,False
778933432062496662,189,73,770.0,1273.6666,1027.6368603174603,990.0,1250.0,770.0,False
779104726998664227,38,38,400.0,506.0,412.0,400.0,400.0,400.0,False
780376166619260652,44,44,429.0,800.0,529.4545454545455,429.0,500.0,429.0,False
780872235421635957,44,44,499.0,632.0,515.2386363636364,499.0,632.0,499.0,False
781223884036842600,62,62,270.0,500.0,364.758064516129,337.5,500.0,270.0,False
782548209247570691,132,54,500.0,950.0,699.9406568181819,700.0,900.0,500.0,False
782734966853311782,210,79,580.0,1196.0,770.5404761904762,580.0,1196.0,580.0,False
783879004243392314,206,81,360.0,1100.0,710.9958696601942,650.0,1100.0,386.66666,False
784598714032826222,141,71,1000.0,1435.0,1188.4113489361703,1200.0,1100.0,1000.0,False
784836681288428817,65,65,310.0,530.0,377.38461538461536,370.0,530.0,370.0,False
785658004981722606,209,79,473.0,997.5,693.0944976076555,690.75,766.0,650.0,False
786307999394390316,158,72,550.0,825.0,591.4113924050633,550.0,825.0,720.0,False
786807324710664147,117,52,800.0,2330.0,1249.6769230769232,850.0,1550.0,800.0,True
787195284335262595,157,63,480.0,700.0,576.7590233121019,550.0,700.0,480.0,False
787606557854537606,65,65,495.0,811.3333,626.1051307692306,584.6667,801.0,562.0,False
787847078680683474,151,63,260.0,700.0,389.13907284768214,330.0,700.0,260.0,False
790006111813482352,68,68,405.0,552.0,427.0147058823529,405.0,405.0,450.0,False
790431243381422888,262,104,750.0,1400.0,956.2010175572519,1000.0,1400.0,750.0,False
790518755885066166,119,51,750.0,890.0,794.5448176470588,750.0,890.0,880.0,False
790752171303746450,222,87,500.0,750.0,665.3333333333334,750.0,750.0,500.0,False
791313913845076166,50,50,850.0,850.0,850.0,850.0,850.0,850.0,False
792096103347120988,125,59,250.0,650.0,470.65,481.75,650.0,450.0,False
792184367926408145,106,57,320.0,522.5,385.1383649056604,396.0,495.0,327.0,False
794707921952592251,48,48,150.0,165.0,152.96875,150.0,150.0,160.0,False
794710559970994170,141,68,450.0,640.0,506.9054375886525,500.0,450.0,450.0,False
794996321339600522,94,67,250.0,550.0,427.3085106382979,483.5,550.0,350.0,False
795495744056169046,150,66,800.0,1258.0,914.1633333333333,812.5,1200.0,800.0,False
795757968903961791,73,73,350.0,403.0,356.7328767123288,350.0,355.0,350.0,False
796481545034280714,196,74,480.0,1673.0,667.9336734693877,580.0,500.0,480.0,False
797261187302809924,191,75,500.0,800.0,551.2338570680629,500.0,800.0,533.5,False
798475021925579344,120,48,250.0,409.5,330.8125,300.0,399.0,250.0,False
798609957167332367,72,72,650.0,700.0,676.3888888888889,700.0,650.0,700.0,False
798631136594423222,56,56,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,False
799251513158018593,144,60,500.0,900.0,550.7248347222222,500.0,600.0,500.0,False
800942299109284552,134,55,250.0,399.0,323.2425373134328,300.0,399.0,250.0,False
801271167231006592,81,40,250.0,268.66666,251.94650197530862,250.0,257.0,264.33334,False
801611117719633492,164,67,350.0,854.0,478.2682926829268,400.0,600.0,550.0,False
802047490248101970,85,42,250.0,263.0,251.5529411764706,250.0,263.0,252.33333,False
802357806571870530,114,55,612.0,710.75,667.9078947368421,680.0,646.0,680.0,False
802922826036667371,64,64,1200.0,1300.0,1210.9375,1200.0,1200.0,1200.0,False
803403468437987911,73,73,260.0,438.0,377.24657534246575,371.0,381.0,260.0,False
805381324514930766,32,32,292.0,1200.0,783.3072912499999,750.0,1200.0,303.0,False
805726391815686158,135,57,290.0,550.0,389.6,399.0,550.0,399.0,False
806702099486447309,169,68,500.0,808.0,603.508875739645,500.0,808.0,658.0,False
807400945391416643,78,41,450.0,1100.0,711.7692307692307,850.0,950.0,450.0,False
807898347637042057,16,16,350.0,430.0,395.0,430.0,430.0,350.0,False
809946874989632205,75,75,370.0,443.0,380.00666666666666,370.0,390.0,370.0,False
811053746893495263,164,66,200.0,804.0,435.5609756097561,400.0,650.0,350.0,False
812231708820863156,132,58,498.0,1197.5,677.4065674242424,500.0,863.5,500.0,False
813090046454458015,84,84,370.0,450.0,388.45238095238096,390.0,400.0,370.0,False
815806026505024003,99,33,876.0,900.0,897.2121212121212,900.0,900.0,900.0,False
816613605644920543,161,92,1500.0,2500.0,1969.5652173913043,2100.0,2500.0,1500.0,True
821574780923920105,85,54,600.0,700.0,611.9294117647058,600.0,700.0,600.0,False
821920276390293366,125,48,350.0,1500.0,671.812,650.0,1500.0,427.0,False
822365439954007216,190,80,520.0,1300.0,723.4921052631579,730.5,1300.0,520.0,False
826063757882656916,210,82,516.0,1000.0,620.9547619047619,516.0,700.0,516.0,False
826617189908528565,144,65,360.0,900.0,477.73726861111106,400.0,563.0,587.5,False
828036946101813387,61,24,240.0,745.0,360.77185786885246,270.0,745.0,240.0,False
8287843,190,78,300.0,800.0,659.6052631578947,700.0,400.0,310.0,False
831740758559247685,102,34,800.0,880.0,805.1176470588235,800.0,800.0,800.0,False
832123000813215722,221,87,405.0,750.0,518.5904977375566,490.0,590.0,405.0,False
834645644371228115,38,38,300.0,300.0,300.0,300.0,300.0,300.0,False
836385234465202348,106,48,650.0,2600.0,1167.754716981132,1040.0,1263.0,650.0,True
836415940545761422,60,60,299.0,750.0,521.5916666666667,490.0,570.0,405.0,False
837646263953285868,168,68,358.0,639.6667,482.0310517857142,460.0,600.0,358.0,False
837846012155525926,44,44,200.0,600.0,411.3636363636364,400.0,400.0,200.0,False
839184834439414765,42,42,150.0,175.0,154.71428571428572,150.0,150.0,170.0,False
840525492567265584,106,44,1000.0,2000.0,1269.0566037735848,1000.0,1500.0,1000.0,False
841394344184198064,89,31,597.0,800.0,662.8202247191011,600.0,700.0,600.0,False
844864653127085626,199,76,600.0,1390.0,1048.6490809045226,1090.0,664.0,784.0,False
850675824952359571,202,68,802.0,864.0,805.128595049505,802.0,864.0,802.0,False
850931966820064700,131,59,650.0,1200.0,812.6412221374046,720.0,1200.0,833.3333,False
856482117556875618,37,26,330.0,370.0,362.43243243243245,370.0,370.0,370.0,False
859653300578357102,171,57,702.0,702.0,702.0,702.0,702.0,702.0,False
859925561562240250,29,29,648.0,1080.0,792.8275862068965,704.0,888.0,648.0,False
863830918159371125,67,67,232.0,647.0,329.46268656716416,306.0,439.0,326.0,False
869504505210568410,80,80,900.0,1250.0,1162.5,1250.0,900.0,1250.0,False
871084107630048364,135,54,400.0,550.0,453.93333333333334,450.0,450.0,400.0,False
873125740517449213,203,84,356.0,990.0,488.8776683743842,446.0,715.0,550.0,False
873255393900331818,202,79,433.0,1420.0,735.7227722772277,584.33335,825.0,565.0,False
873260132509992833,26,13,400.0,471.0,402.7307692307692,400.0,400.0,400.0,False
881204142086821328,160,68,400.0,800.0,584.21875,550.0,630.0,700.0,False
8838629,165,66,510.0,1300.0,781.0525248484848,650.0,910.0,520.0,False
883930877150990341,5,5,109.0,109.0,109.0,109.0,109.0,109.0,False
892662939259281401,13,13,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,False
892721989592935461,126,49,300.0,650.0,378.7420634920635,350.0,650.0,300.0,False
8936081,27,27,437.0,600.0,493.037037037037,460.0,589.0,460.0,False
894985131313802009,173,68,471.0,1210.0,679.443641618497,627.0,743.0,1122.0,False
897144549301156856,44,35,800.0,1630.0,1014.8863636363636,850.0,850.0,1500.0,False
900757690500508426,119,60,453.0,957.0,653.2857142857143,795.0,895.0,475.0,False
902324773092897293,23,13,1000.0,1303.75,1235.108695652174,1250.0,1300.0,1000.0,False
904512525045117852,107,43,300.0,887.0,585.0823986915888,607.5,869.0,300.0,False
906701409648697471,144,57,350.0,890.0,577.4722222222222,598.0,698.0,350.0,False
910707550951342167,2,2,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,False
910815231577364751,137,65,300.0,939.75,539.9087591240876,500.0,750.0,400.0,False
911476333007658783,138,53,150.0,500.0,253.42391304347825,200.0,400.0,150.0,False
912678193847993947,77,77,300.0,349.0,300.6363636363636,300.0,300.0,300.0,False
913929715874853789,161,68,849.0,1550.0,974.0258795031056,899.0,1283.0,949.0,False
914342944500490787,42,42,544.0,1080.0,694.1150785714285,583.0,1042.0,570.0,False
915332897455058900,68,68,836.0,1683.0,1075.0036764705883,928.0,1307.0,1592.5,False
916052715744473224,147,54,1150.0,1500.0,1174.344836734694,1150.0,1500.0,1150.0,False
923133320997277084,139,53,200.0,652.0,427.07553956834533,550.0,550.0,250.0,False
929120660817262874,255,98,599.0,1416.0,745.7176470588236,699.0,699.0,899.0,False
9327293,33,33,900.0,1039.5,922.4090909090909,900.0,950.0,900.0,False
936216057908307884,179,75,225.0,528.0,382.29171318435755,392.0,449.0,500.0,False
939218400123538892,34,34,350.0,550.0,444.11764705882354,350.0,550.0,350.0,False
939325387438995809,179,76,1200.0,1700.0,1394.9720670391062,1200.0,1700.0,1200.0,False
939698664229028471,88,39,250.0,485.0,317.65340909090907,300.0,400.0,250.0,False
942057172413556286,39,39,100.0,100.0,100.0,100.0,100.0,100.0,False
944320965810800803,230,87,800.0,1342.3334,893.8373191304348,900.0,950.0,800.0,False
946451380352813662,49,28,1100.0,1197.5,1105.6377551020407,1100.0,1100.0,1100.0,False
946609581890906389,76,37,350.0,499.0,413.45833342105266,396.16667,499.0,459.0,False
950059146531590785,17,17,377.0,677.0,469.05882352941177,397.0,397.0,377.0,False
956398979498945273,102,39,400.0,622.0,477.11764705882354,500.0,622.0,400.0,False
956676934234107014,62,24,225.0,720.0,542.9516129032259,585.0,716.0,395.0,False
957349094500016515,219,82,400.0,1100.0,677.6940639269407,699.0,700.0,699.0,False
963040775940890055,215,81,471.0,1650.0,714.8837204651163,644.0,935.0,788.3333,False
963916345061155113,105,35,861.0,2400.0,1360.8271438095237,1460.0,2400.0,930.5,True
964579064376617710,185,74,523.0,2090.0,853.2486486486487,743.0,1012.0,1100.0,False
965258538716677226,86,86,590.0,718.0,624.6976744186046,590.0,590.0,690.0,False
965310801955633109,162,63,350.0,650.0,498.24074074074076,500.0,650.0,350.0,False
9658725,10,10,198.0,300.0,282.1,300.0,300.0,198.0,False
966687088388761169,255,97,700.0,911.4,793.5741176470588,850.0,900.0,700.0,False
968213956640500474,224,82,298.5,798.0,512.0744047321429,498.0,698.0,349.0,False
970445468070597218,2,2,570.0,570.0,570.0,570.0,570.0,570.0,False
973272705231391942,45,45,240.0,460.0,301.1111111111111,240.0,350.0,240.0,False
978095320445301654,210,82,700.0,1300.0,908.1928580952382,900.0,1200.0,962.5,False
978244263452010977,126,50,350.0,788.0,516.4404761904761,480.0,680.0,380.0,False
978410400232267791,31,31,360.0,436.5,396.31720451612904,400.0,360.0,400.0,False
9784227,19,19,480.0,480.0,480.0,480.0,480.0,480.0,False
980310639590708922,223,91,459.0,1320.0,664.452167264574,594.0,935.0,836.0,False
980365989956218871,73,73,1247.0,1918.0,1528.623287671233,1582.0,1582.0,1247.0,False
982642009007231841,92,52,200.0,490.0,275.12952902173913,238.0,250.0,200.0,False
983188724209547131,198,74,427.0,1500.0,905.6380471717172,1000.0,1000.0,550.0,False
984846668146064982,151,53,896.0,1333.0,1021.610372847682,974.3333,975.0,1247.0,False
985445004274818605,59,59,150.0,216.5,165.11016949152543,150.0,200.0,150.0,False
985716714802993034,115,48,280.0,603.6667,425.144927826087,500.0,500.0,599.0,False
986245345084467584,231,86,700.0,1300.0,866.7727272727273,800.0,1000.0,700.0,False
986407426689940399,100,43,250.0,525.0,293.35,300.0,525.0,250.0,False
986565062867231257,89,89,230.0,325.0,239.26966292134833,230.0,260.0,230.0,False
991407580891691701,162,67,471.0,1210.0,683.7247944444445,627.0,616.0,1122.0,False
995680028058206783,167,96,3500.0,4068.0,3520.4071856287424,3500.0,3500.0,3500.0,True
996227938456591020,73,73,252.0,500.0,333.5342465753425,350.0,500.0,352.0,False
999226382307972271,227,85,180.0,1000.0,466.67180616740086,500.0,180.0,350.0,False
